customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C5413,Other,Teenager,Islamabad,16/11/2024,O9413,10/9/2023,Subway,Pasta,Chinese,3,460.45,Card,40,23/11/2024,4,Active,4,3/5/2025,Cancelled
C6438,Male,Senior,Lahore,26/1/2025,O10438,10/9/2023,Burger King,Pasta,Continental,3,648.85,Card,36,19/8/2025,289,Inactive,5,7/7/2025,Delivered
C6145,Male,Senior,Multan,30/9/2023,O10145,10/9/2023,Subway,Fries,Continental,1,512.77,Cash,18,1/1/2025,434,Inactive,1,14/1/2025,Cancelled
C6172,Other,Adult,Islamabad,4/8/2025,O10172,11/9/2023,Burger King,Burger,Italian,3,1443.13,Card,1,4/12/2024,0,Inactive,1,16/7/2025,Delayed
C3641,Male,Adult,Karachi,6/3/2025,O7641,11/9/2023,Burger King,Sandwich,Continental,3,191.26,Card,33,17/9/2024,393,Inactive,2,4/5/2025,Cancelled
C3998,Female,Senior,Karachi,3/7/2025,O7998,11/9/2023,Pizza Hut,Pasta,Fast Food,1,309.02,Card,2,31/8/2024,477,Active,5,23/3/2025,Cancelled
C6266,Other,Senior,Karachi,16/7/2024,O10266,11/9/2023,Pizza Hut,Burger,Dessert,3,465.95,Card,38,26/10/2024,275,Inactive,4,13/10/2024,Cancelled
C4699,Other,Senior,Islamabad,24/6/2025,O8699,11/9/2023,McDonald's,Pasta,Fast Food,5,749.95,Card,38,4/3/2025,84,Active,2,18/10/2024,Delayed
C3956,Other,Teenager,Lahore,30/3/2025,O7956,11/9/2023,Pizza Hut,Pizza,Chinese,5,365.02,Cash,49,25/9/2024,296,Inactive,4,27/3/2025,Cancelled
C6753,Other,Teenager,Multan,24/8/2024,O10753,11/9/2023,KFC,Sandwich,Dessert,5,172.45,Cash,6,7/1/2025,338,Active,5,13/3/2025,Cancelled
C1279,Female,Teenager,Karachi,14/3/2025,O5279,11/9/2023,KFC,Sandwich,Dessert,4,167.37,Cash,24,14/3/2025,442,Inactive,3,3/5/2025,Delayed
C2458,Female,Adult,Islamabad,11/2/2024,O6458,11/9/2023,Burger King,Fries,Fast Food,3,1442.35,Wallet,13,7/3/2025,188,Inactive,1,6/5/2025,Delayed
C5113,Female,Adult,Peshawar,21/2/2025,O9113,11/9/2023,Burger King,Pizza,Fast Food,5,1381.09,Wallet,23,14/4/2025,193,Inactive,1,10/7/2025,Delivered
C1800,Female,Adult,Multan,31/10/2024,O5800,11/9/2023,KFC,Burger,Chinese,4,412.61,Cash,47,19/6/2025,392,Active,2,2/10/2024,Delayed
C3333,Other,Teenager,Lahore,25/12/2023,O7333,11/9/2023,McDonald's,Burger,Dessert,5,819.6,Cash,47,20/11/2024,317,Inactive,3,27/2/2025,Delivered
C6015,Other,Adult,Islamabad,6/6/2025,O10015,11/9/2023,Burger King,Pasta,Continental,1,1423.77,Wallet,24,30/1/2025,197,Inactive,3,3/7/2025,Cancelled
C2280,Male,Teenager,Karachi,5/10/2024,O6280,11/9/2023,McDonald's,Burger,Chinese,1,739.3,Cash,14,29/10/2024,481,Inactive,2,29/11/2024,Cancelled
C5166,Female,Teenager,Karachi,29/6/2024,O9166,11/9/2023,McDonald's,Pasta,Chinese,3,898.92,Cash,27,31/12/2024,169,Active,3,29/11/2024,Delivered
C3672,Male,Adult,Karachi,22/11/2023,O7672,12/9/2023,McDonald's,Sandwich,Italian,1,1394.3,Cash,16,6/7/2025,288,Inactive,5,23/3/2025,Cancelled
C1043,Other,Senior,Multan,2/7/2025,O5043,12/9/2023,Pizza Hut,Pizza,Continental,1,664.72,Card,11,7/1/2025,356,Inactive,2,6/6/2025,Delayed
C4592,Other,Senior,Peshawar,24/8/2023,O8592,12/9/2023,KFC,Sandwich,Italian,1,1064.71,Card,12,13/8/2025,41,Active,4,26/12/2024,Delivered
C5410,Male,Senior,Multan,13/1/2024,O9410,12/9/2023,Burger King,Sandwich,Continental,2,1217.64,Cash,27,1/3/2025,115,Active,4,29/5/2025,Delayed
C1176,Other,Adult,Lahore,19/4/2025,O5176,12/9/2023,Pizza Hut,Sandwich,Dessert,2,746.63,Card,47,15/8/2025,162,Active,5,13/6/2025,Delivered
C2453,Other,Senior,Peshawar,20/11/2024,O6453,12/9/2023,Burger King,Pizza,Continental,3,889.41,Cash,24,24/7/2025,101,Active,5,25/6/2025,Cancelled
C6181,Other,Adult,Karachi,5/4/2024,O10181,12/9/2023,Subway,Fries,Chinese,5,752.8,Card,33,19/4/2025,76,Inactive,4,30/8/2024,Delivered
C5067,Male,Senior,Multan,10/8/2024,O9067,12/9/2023,Pizza Hut,Burger,Fast Food,1,582.15,Cash,13,25/12/2024,492,Active,5,1/11/2024,Delayed
C1918,Male,Teenager,Multan,29/11/2023,O5918,12/9/2023,Pizza Hut,Pasta,Continental,5,1367.65,Wallet,7,5/3/2025,297,Inactive,4,21/7/2025,Delivered
C1875,Male,Teenager,Lahore,26/12/2024,O5875,13/9/2023,KFC,Burger,Chinese,5,1454.36,Card,32,2/11/2024,80,Inactive,4,14/3/2025,Cancelled
C3778,Female,Teenager,Lahore,12/1/2024,O7778,13/9/2023,Subway,Sandwich,Chinese,4,802.86,Wallet,44,24/9/2024,97,Active,4,21/5/2025,Delayed
C5964,Male,Senior,Karachi,3/2/2025,O9964,13/9/2023,Subway,Pasta,Italian,3,1382.02,Wallet,6,5/3/2025,26,Inactive,1,6/6/2025,Cancelled
C5102,Male,Adult,Multan,1/3/2024,O9102,13/9/2023,Burger King,Pizza,Chinese,3,1275.91,Card,33,30/8/2024,368,Active,4,14/11/2024,Delayed
C5371,Other,Adult,Karachi,25/2/2024,O9371,13/9/2023,McDonald's,Fries,Fast Food,2,899.49,Card,29,4/1/2025,209,Active,3,20/12/2024,Delayed
C6700,Male,Adult,Islamabad,21/3/2024,O10700,13/9/2023,McDonald's,Fries,Dessert,4,483.89,Cash,11,8/10/2024,493,Active,2,31/10/2024,Delayed
C6335,Other,Senior,Lahore,21/9/2023,O10335,13/9/2023,Subway,Burger,Continental,1,390.24,Cash,49,15/2/2025,180,Inactive,1,12/10/2024,Delayed
C3605,Female,Adult,Lahore,8/3/2024,O7605,13/9/2023,Subway,Fries,Italian,5,1070.43,Wallet,20,9/8/2025,248,Active,4,1/9/2024,Delayed
C2306,Other,Senior,Multan,10/4/2024,O6306,14/9/2023,McDonald's,Fries,Fast Food,4,1264.25,Cash,26,22/8/2024,337,Inactive,1,30/12/2024,Cancelled
C4819,Female,Teenager,Islamabad,4/2/2025,O8819,14/9/2023,Pizza Hut,Pizza,Chinese,3,1317.92,Card,19,27/4/2025,60,Active,3,29/10/2024,Delayed
C6883,Other,Senior,Peshawar,19/8/2025,O10883,14/9/2023,Burger King,Pizza,Chinese,1,1116.09,Card,14,19/7/2025,83,Active,2,30/10/2024,Cancelled
C1905,Female,Senior,Multan,8/2/2025,O5905,14/9/2023,McDonald's,Pizza,Fast Food,5,1335.23,Wallet,11,30/12/2024,302,Active,5,3/5/2025,Delivered
C2556,Female,Senior,Islamabad,26/6/2024,O6556,14/9/2023,Pizza Hut,Pasta,Italian,1,1352.98,Wallet,42,29/1/2025,494,Active,3,9/7/2025,Delivered
C4282,Female,Senior,Lahore,21/8/2024,O8282,14/9/2023,Subway,Pasta,Fast Food,4,1125.3,Cash,1,10/2/2025,10,Inactive,2,25/4/2025,Cancelled
C3554,Male,Teenager,Karachi,1/5/2025,O7554,14/9/2023,Pizza Hut,Burger,Fast Food,2,940.68,Card,49,6/3/2025,225,Inactive,4,14/6/2025,Delivered
C6465,Female,Senior,Karachi,13/5/2025,O10465,14/9/2023,McDonald's,Pizza,Chinese,3,952.38,Card,31,5/2/2025,12,Active,3,17/7/2025,Delivered
C5563,Male,Teenager,Karachi,4/7/2024,O9563,14/9/2023,Subway,Burger,Fast Food,2,502.9,Wallet,32,3/4/2025,189,Inactive,2,5/5/2025,Delivered
C6797,Other,Senior,Peshawar,21/9/2023,O10797,14/9/2023,Subway,Pizza,Italian,3,1262.54,Card,39,24/10/2024,114,Active,1,27/4/2025,Cancelled
C3507,Male,Senior,Islamabad,12/10/2023,O7507,14/9/2023,Subway,Pasta,Fast Food,3,1023.64,Wallet,24,17/7/2025,443,Active,5,11/2/2025,Delayed
C1366,Other,Senior,Multan,26/10/2024,O5366,15/9/2023,Subway,Burger,Chinese,5,532.27,Cash,4,30/5/2025,9,Active,1,3/8/2025,Cancelled
C3821,Other,Senior,Peshawar,29/6/2025,O7821,15/9/2023,Burger King,Burger,Continental,4,1219.14,Wallet,48,12/5/2025,167,Inactive,2,13/1/2025,Delivered
C2765,Other,Teenager,Lahore,19/8/2025,O6765,15/9/2023,Pizza Hut,Fries,Fast Food,3,1435.15,Cash,31,23/4/2025,8,Active,4,24/9/2024,Delivered
C4309,Male,Teenager,Lahore,28/6/2025,O8309,15/9/2023,Pizza Hut,Fries,Italian,4,1072.07,Card,24,18/8/2025,429,Active,4,4/10/2024,Delivered
C2848,Male,Teenager,Lahore,13/10/2024,O6848,15/9/2023,McDonald's,Pizza,Dessert,1,1419.33,Cash,48,11/8/2025,155,Active,5,27/6/2025,Delayed
C3174,Other,Senior,Multan,28/2/2024,O7174,15/9/2023,McDonald's,Burger,Fast Food,3,1016.5,Card,23,13/6/2025,235,Inactive,3,28/1/2025,Delayed
C4516,Other,Senior,Islamabad,26/1/2025,O8516,15/9/2023,Subway,Burger,Continental,4,1364.01,Wallet,48,1/12/2024,165,Inactive,1,24/4/2025,Delivered
C6840,Other,Senior,Multan,27/5/2024,O10840,15/9/2023,Subway,Burger,Chinese,2,489.76,Wallet,26,19/9/2024,120,Active,5,25/4/2025,Cancelled
C1702,Female,Senior,Multan,24/6/2024,O5702,16/9/2023,Pizza Hut,Sandwich,Chinese,1,1266.44,Wallet,3,27/8/2024,437,Inactive,5,10/3/2025,Delayed
C4472,Male,Adult,Multan,23/8/2024,O8472,16/9/2023,Subway,Burger,Italian,4,1161.7,Wallet,21,11/10/2024,177,Active,5,17/4/2025,Delivered
C2711,Other,Adult,Islamabad,26/8/2023,O6711,16/9/2023,Subway,Burger,Continental,2,647.62,Wallet,16,17/10/2024,375,Inactive,5,22/3/2025,Delayed
C4540,Male,Senior,Multan,22/4/2024,O8540,16/9/2023,KFC,Sandwich,Dessert,2,179.31,Card,17,10/11/2024,210,Active,5,17/1/2025,Delayed
C4401,Male,Adult,Karachi,28/9/2024,O8401,16/9/2023,KFC,Burger,Italian,3,923.55,Cash,18,15/5/2025,275,Inactive,2,26/8/2024,Cancelled
C2277,Male,Senior,Peshawar,4/10/2023,O6277,16/9/2023,KFC,Fries,Chinese,1,184.89,Wallet,9,15/9/2024,231,Active,2,19/6/2025,Delivered
C2317,Male,Adult,Karachi,13/8/2025,O6317,16/9/2023,McDonald's,Pizza,Continental,4,1314.73,Wallet,18,11/2/2025,310,Active,5,28/3/2025,Delivered
C6262,Female,Senior,Multan,21/5/2024,O10262,16/9/2023,KFC,Pasta,Fast Food,2,257.44,Card,41,7/2/2025,98,Active,4,24/9/2024,Delivered
C5702,Other,Senior,Multan,20/10/2023,O9702,16/9/2023,Burger King,Pasta,Dessert,4,200.97,Wallet,3,12/9/2024,238,Inactive,5,12/6/2025,Delayed
C6165,Female,Teenager,Karachi,15/3/2025,O10165,16/9/2023,Burger King,Fries,Dessert,4,1074.93,Card,5,22/1/2025,215,Active,3,10/12/2024,Cancelled
C1053,Female,Senior,Islamabad,8/5/2024,O5053,16/9/2023,Subway,Sandwich,Continental,1,1094.1,Wallet,39,28/12/2024,110,Active,4,10/10/2024,Delayed
C5285,Female,Senior,Karachi,21/10/2023,O9285,16/9/2023,Pizza Hut,Burger,Fast Food,2,209.07,Wallet,23,1/11/2024,257,Active,2,18/9/2024,Delivered
C6496,Male,Adult,Lahore,16/5/2025,O10496,17/9/2023,Burger King,Pizza,Continental,2,226.01,Cash,30,14/11/2024,402,Active,1,15/1/2025,Cancelled
C1698,Male,Adult,Multan,24/7/2024,O5698,17/9/2023,McDonald's,Burger,Dessert,4,1312.55,Card,39,24/7/2025,138,Active,1,10/12/2024,Delivered
C1993,Other,Senior,Peshawar,13/1/2024,O5993,17/9/2023,Burger King,Pizza,Fast Food,1,219.65,Wallet,14,9/7/2025,394,Active,3,4/9/2024,Delayed
C6047,Female,Teenager,Multan,13/9/2024,O10047,17/9/2023,Pizza Hut,Fries,Continental,4,293.44,Wallet,30,18/9/2024,327,Inactive,1,5/7/2025,Delivered
C6159,Female,Adult,Islamabad,5/2/2024,O10159,17/9/2023,Subway,Fries,Chinese,2,831.6,Wallet,12,19/12/2024,44,Active,4,8/9/2024,Delayed
C5266,Female,Adult,Lahore,14/5/2024,O9266,17/9/2023,Pizza Hut,Pasta,Chinese,5,690.91,Cash,14,10/7/2025,307,Active,3,14/1/2025,Delayed
C3170,Male,Teenager,Islamabad,27/5/2024,O7170,17/9/2023,KFC,Pasta,Dessert,1,1352.59,Wallet,45,15/11/2024,107,Inactive,3,8/6/2025,Delivered
C3318,Male,Adult,Lahore,8/7/2025,O7318,18/9/2023,McDonald's,Pizza,Continental,4,535.89,Card,46,26/2/2025,261,Inactive,5,20/9/2024,Delayed
C3674,Female,Adult,Karachi,21/3/2024,O7674,18/9/2023,Pizza Hut,Pizza,Chinese,1,1353.56,Wallet,34,25/6/2025,385,Active,4,14/7/2025,Delivered
C6887,Male,Senior,Islamabad,30/10/2023,O10887,18/9/2023,KFC,Sandwich,Italian,1,1149.56,Wallet,43,8/7/2025,130,Inactive,1,20/5/2025,Delivered
C3291,Male,Senior,Lahore,6/5/2025,O7291,18/9/2023,McDonald's,Pizza,Italian,4,1349.15,Wallet,48,11/8/2025,275,Inactive,3,31/12/2024,Cancelled
C5086,Female,Teenager,Multan,16/5/2025,O9086,18/9/2023,Burger King,Pizza,Dessert,5,1287.99,Wallet,6,30/8/2024,186,Inactive,4,19/11/2024,Cancelled
C1197,Female,Senior,Islamabad,27/1/2025,O5197,18/9/2023,Subway,Fries,Continental,2,125.86,Wallet,7,22/10/2024,148,Inactive,4,17/10/2024,Delivered
C6356,Other,Teenager,Karachi,28/10/2024,O10356,18/9/2023,Subway,Sandwich,Continental,1,284.05,Cash,2,8/10/2024,459,Inactive,1,15/11/2024,Cancelled
C3872,Other,Teenager,Multan,8/12/2024,O7872,18/9/2023,KFC,Sandwich,Fast Food,2,972.83,Card,2,23/2/2025,403,Active,3,4/8/2025,Delayed
C6040,Male,Senior,Karachi,29/8/2024,O10040,18/9/2023,McDonald's,Fries,Dessert,4,938.61,Card,49,14/2/2025,119,Inactive,5,29/1/2025,Cancelled
C4941,Other,Senior,Karachi,3/12/2023,O8941,18/9/2023,Subway,Pasta,Fast Food,3,1214.61,Card,5,28/5/2025,330,Inactive,4,22/1/2025,Delayed
C6533,Female,Adult,Lahore,8/8/2025,O10533,18/9/2023,Subway,Fries,Continental,5,233.74,Card,15,23/9/2024,148,Active,4,30/10/2024,Cancelled
C3120,Male,Adult,Lahore,2/12/2023,O7120,18/9/2023,Subway,Fries,Chinese,5,1117.95,Cash,6,27/4/2025,477,Active,1,25/2/2025,Delivered
C1612,Other,Senior,Peshawar,5/9/2024,O5612,18/9/2023,KFC,Pasta,Continental,4,1073.05,Cash,23,7/4/2025,109,Active,5,7/3/2025,Cancelled
C3375,Other,Teenager,Multan,31/7/2025,O7375,18/9/2023,Pizza Hut,Pasta,Fast Food,2,127.52,Wallet,1,27/7/2025,204,Active,1,1/8/2025,Delayed
C1243,Other,Adult,Peshawar,12/12/2024,O5243,19/9/2023,Pizza Hut,Pasta,Fast Food,5,1487.56,Wallet,38,8/1/2025,356,Inactive,3,23/2/2025,Cancelled
C6702,Female,Senior,Peshawar,31/5/2024,O10702,19/9/2023,Subway,Sandwich,Dessert,1,839.84,Card,46,24/5/2025,426,Active,3,28/12/2024,Delivered
C3041,Other,Senior,Karachi,18/3/2025,O7041,19/9/2023,KFC,Pasta,Fast Food,2,923.22,Wallet,31,29/10/2024,431,Inactive,2,2/2/2025,Delivered
C1743,Female,Teenager,Karachi,15/9/2023,O5743,19/9/2023,KFC,Fries,Italian,3,1223.56,Cash,32,27/1/2025,200,Active,5,5/12/2024,Cancelled
C5564,Female,Senior,Islamabad,10/2/2024,O9564,19/9/2023,McDonald's,Pizza,Continental,3,1052.58,Card,2,18/8/2025,27,Inactive,1,27/1/2025,Delivered
C5858,Female,Adult,Multan,14/6/2025,O9858,19/9/2023,Subway,Burger,Chinese,2,946.03,Card,32,9/12/2024,193,Inactive,5,17/12/2024,Delayed
C1459,Other,Adult,Multan,5/4/2024,O5459,20/9/2023,Pizza Hut,Pasta,Italian,5,434.85,Wallet,14,12/9/2024,148,Inactive,5,20/8/2025,Delivered
C4875,Female,Adult,Islamabad,26/9/2024,O8875,20/9/2023,McDonald's,Pasta,Fast Food,3,356.66,Wallet,11,22/8/2024,258,Inactive,2,17/10/2024,Delayed
C1814,Female,Adult,Karachi,3/1/2024,O5814,20/9/2023,Subway,Pizza,Continental,5,695.11,Wallet,13,29/4/2025,17,Inactive,2,25/4/2025,Delayed
C1628,Other,Adult,Peshawar,22/8/2024,O5628,20/9/2023,KFC,Pasta,Dessert,1,1132.4,Cash,46,19/8/2025,426,Inactive,2,26/5/2025,Cancelled
C4264,Female,Adult,Multan,26/3/2025,O8264,20/9/2023,McDonald's,Pasta,Dessert,3,808.42,Wallet,29,11/3/2025,423,Inactive,4,28/10/2024,Cancelled
C3006,Female,Teenager,Karachi,10/9/2024,O7006,20/9/2023,McDonald's,Pizza,Continental,5,1088.13,Cash,40,11/3/2025,382,Inactive,2,22/4/2025,Cancelled
C4849,Female,Adult,Multan,22/7/2024,O8849,20/9/2023,KFC,Burger,Continental,1,1323.97,Card,36,1/5/2025,448,Inactive,5,2/8/2025,Delayed
C6104,Other,Senior,Peshawar,1/2/2024,O10104,20/9/2023,Burger King,Sandwich,Chinese,1,1336.88,Wallet,9,14/8/2025,175,Active,3,31/10/2024,Delayed
C6704,Other,Adult,Islamabad,22/8/2023,O10704,20/9/2023,Burger King,Pizza,Dessert,5,348.25,Cash,43,19/9/2024,143,Active,3,10/1/2025,Cancelled
C3632,Male,Senior,Lahore,6/8/2024,O7632,20/9/2023,Subway,Fries,Italian,1,490.52,Card,30,31/10/2024,371,Inactive,5,10/1/2025,Delayed
C5239,Female,Teenager,Lahore,4/9/2024,O9239,20/9/2023,Subway,Burger,Dessert,1,102.75,Wallet,33,9/12/2024,204,Inactive,5,10/11/2024,Cancelled
C6412,Female,Adult,Islamabad,14/10/2023,O10412,20/9/2023,Subway,Sandwich,Chinese,4,1491.6,Cash,20,25/6/2025,436,Active,4,28/7/2025,Delivered
C5015,Male,Teenager,Multan,31/7/2025,O9015,20/9/2023,KFC,Burger,Continental,2,1441.48,Wallet,2,15/1/2025,40,Active,5,14/5/2025,Delivered
C5094,Male,Teenager,Islamabad,2/9/2024,O9094,20/9/2023,Pizza Hut,Sandwich,Chinese,3,832.33,Card,19,10/3/2025,365,Inactive,3,22/10/2024,Delayed
C1892,Other,Senior,Multan,13/12/2024,O5892,21/9/2023,Burger King,Pasta,Chinese,2,681.72,Card,10,22/3/2025,397,Inactive,5,23/3/2025,Delivered
C4831,Other,Teenager,Lahore,1/2/2024,O8831,21/9/2023,KFC,Burger,Chinese,4,703.58,Cash,10,8/1/2025,342,Active,4,26/4/2025,Delivered
C3213,Other,Senior,Multan,10/7/2024,O7213,21/9/2023,KFC,Burger,Continental,3,841.78,Cash,25,7/2/2025,233,Inactive,4,6/9/2024,Delivered
C1710,Other,Teenager,Multan,1/11/2023,O5710,21/9/2023,KFC,Fries,Fast Food,3,436.54,Wallet,26,30/1/2025,391,Inactive,4,3/11/2024,Cancelled
C6698,Male,Adult,Lahore,5/4/2025,O10698,21/9/2023,Subway,Burger,Chinese,1,829.09,Cash,20,1/5/2025,228,Inactive,4,11/1/2025,Delivered
C6157,Female,Adult,Lahore,31/1/2025,O10157,21/9/2023,KFC,Pizza,Continental,2,954.85,Card,19,14/6/2025,49,Inactive,4,15/9/2024,Cancelled
C5363,Female,Teenager,Peshawar,25/10/2024,O9363,21/9/2023,Burger King,Pizza,Fast Food,4,548.53,Card,21,5/8/2025,468,Active,4,21/10/2024,Delivered
C3701,Other,Senior,Lahore,30/12/2024,O7701,21/9/2023,KFC,Burger,Continental,1,856.2,Wallet,3,8/6/2025,169,Active,2,21/11/2024,Delivered
C6705,Other,Teenager,Lahore,3/11/2023,O10705,21/9/2023,McDonald's,Sandwich,Chinese,4,1025.77,Card,19,28/2/2025,124,Inactive,5,17/8/2025,Delivered
C2180,Male,Adult,Karachi,20/9/2023,O6180,21/9/2023,Burger King,Sandwich,Fast Food,5,1065.93,Wallet,32,12/7/2025,97,Active,3,22/5/2025,Delivered
C2344,Other,Teenager,Islamabad,27/11/2023,O6344,22/9/2023,McDonald's,Fries,Continental,4,396.85,Card,1,25/4/2025,88,Active,3,14/5/2025,Delayed
C2694,Female,Senior,Karachi,2/1/2024,O6694,22/9/2023,KFC,Burger,Chinese,3,862.59,Wallet,45,8/1/2025,152,Inactive,3,20/1/2025,Delivered
C4911,Female,Adult,Peshawar,17/3/2024,O8911,22/9/2023,KFC,Pizza,Dessert,1,333.7,Cash,44,18/8/2025,361,Active,1,25/8/2024,Cancelled
C3224,Female,Senior,Multan,20/3/2024,O7224,22/9/2023,Pizza Hut,Sandwich,Italian,3,931.67,Cash,3,5/8/2025,246,Active,2,2/2/2025,Cancelled
C3267,Male,Teenager,Peshawar,15/1/2024,O7267,22/9/2023,Pizza Hut,Fries,Dessert,5,1076.91,Card,14,27/11/2024,416,Active,4,31/12/2024,Delayed
C4787,Other,Teenager,Multan,15/7/2024,O8787,22/9/2023,Subway,Sandwich,Italian,4,160.81,Cash,2,16/10/2024,152,Active,1,10/4/2025,Cancelled
C3151,Male,Teenager,Karachi,11/1/2024,O7151,22/9/2023,Burger King,Sandwich,Fast Food,4,292.18,Cash,2,12/7/2025,374,Active,5,7/1/2025,Delivered
C2408,Male,Senior,Multan,16/7/2025,O6408,22/9/2023,Burger King,Pasta,Italian,4,1395.01,Cash,19,14/7/2025,103,Active,4,17/6/2025,Delayed
C3427,Female,Senior,Karachi,12/2/2025,O7427,22/9/2023,Subway,Sandwich,Fast Food,1,1340.07,Cash,36,17/12/2024,347,Active,1,15/3/2025,Cancelled
C5097,Other,Senior,Karachi,8/10/2024,O9097,22/9/2023,KFC,Sandwich,Chinese,2,121.9,Wallet,15,28/8/2024,492,Inactive,1,13/12/2024,Delivered
C5848,Female,Teenager,Lahore,17/12/2023,O9848,22/9/2023,KFC,Pasta,Dessert,1,1399.93,Wallet,26,7/10/2024,76,Active,3,12/4/2025,Delivered
C5596,Female,Senior,Multan,22/7/2025,O9596,23/9/2023,KFC,Pasta,Continental,5,1414,Wallet,13,2/1/2025,338,Active,4,21/7/2025,Delayed
C6767,Female,Teenager,Islamabad,22/12/2024,O10767,23/9/2023,Burger King,Sandwich,Fast Food,2,224.91,Card,15,19/8/2025,443,Active,1,1/10/2024,Cancelled
C6547,Female,Senior,Islamabad,21/11/2024,O10547,23/9/2023,Burger King,Pizza,Dessert,1,262.5,Cash,18,26/5/2025,60,Active,3,2/11/2024,Delayed
C4356,Male,Adult,Peshawar,12/5/2024,O8356,23/9/2023,Burger King,Pasta,Continental,3,494.59,Card,6,19/8/2025,20,Inactive,3,20/6/2025,Delivered
C3227,Other,Adult,Multan,29/1/2024,O7227,23/9/2023,KFC,Burger,Continental,4,980,Cash,1,8/8/2025,353,Inactive,4,23/12/2024,Cancelled
C6304,Female,Teenager,Karachi,8/11/2024,O10304,23/9/2023,Burger King,Pizza,Italian,1,228.02,Cash,7,26/8/2024,458,Active,4,17/4/2025,Delayed
C1052,Other,Adult,Islamabad,9/9/2023,O5052,23/9/2023,Pizza Hut,Burger,Dessert,1,1333.52,Card,22,17/6/2025,326,Inactive,5,5/8/2025,Delivered
C6866,Male,Senior,Lahore,29/2/2024,O10866,23/9/2023,KFC,Burger,Chinese,5,1111.68,Card,42,20/9/2024,384,Inactive,5,20/12/2024,Delayed
C6373,Other,Senior,Lahore,27/1/2024,O10373,23/9/2023,Pizza Hut,Burger,Dessert,4,1071.37,Cash,8,24/6/2025,491,Active,5,10/6/2025,Delayed
C3942,Male,Teenager,Karachi,23/11/2024,O7942,24/9/2023,McDonald's,Pasta,Continental,4,1104.37,Card,6,25/2/2025,223,Active,5,20/12/2024,Delivered
C4619,Male,Adult,Islamabad,18/4/2024,O8619,24/9/2023,McDonald's,Burger,Italian,1,901.81,Cash,15,8/5/2025,26,Active,3,11/3/2025,Cancelled
C6271,Female,Teenager,Multan,28/1/2025,O10271,24/9/2023,KFC,Pasta,Dessert,5,745.64,Cash,2,24/5/2025,429,Inactive,1,16/7/2025,Delivered
C3808,Female,Teenager,Islamabad,13/2/2025,O7808,24/9/2023,Subway,Burger,Dessert,3,121.03,Card,21,11/4/2025,69,Active,5,15/8/2025,Cancelled
C4051,Male,Senior,Lahore,25/7/2025,O8051,24/9/2023,Subway,Burger,Dessert,1,1376.4,Wallet,42,21/7/2025,76,Inactive,1,15/2/2025,Cancelled
C1774,Male,Adult,Karachi,23/11/2024,O5774,24/9/2023,KFC,Sandwich,Chinese,1,1359.52,Card,6,14/10/2024,228,Active,1,3/12/2024,Cancelled
C4683,Other,Senior,Karachi,2/2/2024,O8683,24/9/2023,Subway,Pizza,Chinese,1,273.98,Card,37,2/9/2024,173,Active,5,25/9/2024,Cancelled
C2248,Male,Adult,Peshawar,30/12/2023,O6248,24/9/2023,Burger King,Pizza,Continental,2,760.42,Cash,10,12/5/2025,135,Active,3,13/8/2025,Delayed
C3431,Other,Senior,Peshawar,7/7/2025,O7431,24/9/2023,Subway,Pizza,Chinese,5,570.24,Cash,16,11/2/2025,21,Inactive,3,13/8/2025,Cancelled
C4243,Other,Senior,Multan,21/12/2023,O8243,24/9/2023,Pizza Hut,Pasta,Dessert,5,576.53,Wallet,17,6/9/2024,40,Inactive,5,18/1/2025,Delivered
C5836,Other,Adult,Multan,20/7/2025,O9836,25/9/2023,McDonald's,Pizza,Fast Food,4,195.48,Cash,6,8/8/2025,213,Inactive,5,3/5/2025,Cancelled
C1141,Male,Teenager,Lahore,21/2/2024,O5141,25/9/2023,McDonald's,Pasta,Chinese,5,751.35,Card,27,27/8/2024,214,Active,5,5/6/2025,Delivered
C2836,Female,Adult,Lahore,14/6/2025,O6836,25/9/2023,Burger King,Sandwich,Fast Food,2,714.38,Wallet,45,22/2/2025,252,Active,2,6/11/2024,Cancelled
C5866,Other,Adult,Peshawar,6/2/2025,O9866,25/9/2023,Burger King,Pasta,Fast Food,2,1435.8,Card,42,22/1/2025,451,Active,3,17/6/2025,Delivered
C4155,Other,Senior,Peshawar,28/1/2025,O8155,25/9/2023,McDonald's,Sandwich,Dessert,4,1243.61,Cash,45,27/11/2024,274,Inactive,2,23/10/2024,Delayed
C6345,Male,Senior,Multan,1/7/2024,O10345,25/9/2023,Subway,Fries,Italian,2,1164.01,Cash,5,18/12/2024,187,Inactive,3,24/11/2024,Delivered
C6055,Other,Adult,Islamabad,10/6/2024,O10055,26/9/2023,Subway,Sandwich,Continental,2,1428.87,Cash,50,12/4/2025,4,Active,4,14/4/2025,Delayed
C4195,Female,Senior,Multan,21/12/2024,O8195,26/9/2023,McDonald's,Burger,Continental,3,1025.94,Cash,9,14/4/2025,488,Inactive,3,7/4/2025,Delivered
C5798,Other,Senior,Peshawar,7/3/2025,O9798,26/9/2023,Subway,Pasta,Italian,5,1173.77,Card,19,22/8/2024,174,Inactive,4,13/3/2025,Cancelled
